ms_record_file_location,ms_level_uri,unique_xpath,author_position_in_sequence,author_text_node,author-element-text-node,syriaca_headword_possibility1,syriaca_headword_current,author_uri_current,title_text_node,parent_item,author_uri_possibility1,author_uri_possibility2,author_uri_corrected,author_uri_consolidated,author_uri_corrected,author_role_current,author_role_corrected,msItem_xml-id,rubric,incipit,explicit,finalRubric,status,asignee,syriaca_notes,wright_catalogue_location,wright_entry_roman_numeral,shelf_mark,locus_start
/data/tei/363.xml,http://syriaca.org/manuscript/363,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[5]/msItem[9]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,Without title,"John Chrysostom. ""Extracts from the writings of John Chrysostom"". Foll. 17b-",,,,http://syriaca.org/person/573,,,,p1b26,ܐܦ ܓܝܪ ܡܢ ܩܕܝܡ ܟܠܗ ܡܐܡܪܐ ܡ̇ܠ̣ܝܢܢ: ܟܕ ܡܠܦܝܢܢ ܠܫܡ̈ܘܥܐ̣. ܕܠܐ ܢܬܬܣܝܡ ܠܗܘܢ ܡܕܡ ܪܒܐ ܥܠܡܐ ܗܢܐ ܥܒܘܪܐ. ܏ܘܫ.,,,,ready to ingest,,,2:762-766,DCCLXXXI,"Add MS 14,623, upper text",21a
/data/tei/363.xml,http://syriaca.org/manuscript/363,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[11]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,Consolatory discourse for the Dead by John Chrysostom,,,,,http://syriaca.org/person/573,,,,p1a11,ܬܘܪܓܡܐ ܐܘܟܝܬ ܒܘܝܐܐ ܕܥܢ̈ܝܕܐ ܕܡܪܝ ܝܘܗܢܝܣ,ܚ̈ܒܝܒܝ ܡܦܣܝܢܢ ܕܩܫܝܐ ܟܪܝܘܬܐ ܕܚ̈ܒܝܒܝܗܘܢ ܕܒ̈ܢܝܢܫܐ ܥܠܝܗܘܢ. ܘܝܕܥܝܢܢ ܕܡܬܬܥܝܩܐ ܢܦܫܐ ܡܐ ܕܡܬܓܠܙܐ ܡܢ ܚܙܬܐ ܐܡܝܢܬܐ ܘܥܢܝܢܐ ܕܚ̈ܒܝܒܝܗ. ܏ܘܫ.,,,ready to ingest,,,2:762-766,DCCLXXXI,"Add MS 14,623, upper text",56a
/data/tei/374.xml,http://syriaca.org/manuscript/374,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/msContents/msItem/author[1],1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,The discourse of John Chrysostom on Virginity and Repentance,,,,,http://syriaca.org/person/573,,,,p3a1,ܡܐܡܪܐ ܕܩܕܝܫܐ ܡܪܝ ܝܘܐܢܝܣ ܕܥܠ ܒܬ܏ܘܠ ܘܬܝܒܘܬܐ ܘܡܪܬܝܢܘܬܐ,,,,ready to ingest,,,II:481,DCIII,Add MS 14630 foll. 29-41,29a
/data/tei/38.xml,http://syriaca.org/manuscript/38,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[1]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"Third part of the Commentary of John Chrysostom on the Gospel according to S. John , homm. lx.—lxxxviii",,,,,http://syriaca.org/person/573,,,,a1,,,,ܫܠ̣ܡ ܠܡܟܬܒܐ ܒܦܢܩܝܬܐ ܗܕܐ̣. ܡܐܡܪ̈ܐ ܕܡܪܝ ܝܘܗܢܝܣ ܐܦܣܩܦܐ ܕܩܘܣܛܢܛܝܢܦܘܠܝܣ̣. ܕܗ̇ܘܝܢ ܒܡܢܝܢܐ̇ ܥܣܪ̈ܝ̣ܢ ܘܬܫܥܐ. ܘ ܘ ..,ready to ingest,,,2:469-470,DLXXXVII,Add MS 12161,1
/data/tei/38.xml,http://syriaca.org/manuscript/38,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[4]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"An Extract from Chrysostom's Commentary on the 2nd Epistle to the Thessalonians , hom. iv.",,,,,http://syriaca.org/person/573,,,,,ܬܚܘܝܬܐ ܕܩܕܝܫܐ ܝܘܚܢܢ ܟܪܘܣܛܣܡܘܣ (sic) ܡܢ ܐܓܪܬܐ ܕܠܘܬ ܬܣ̈ܠܢܝܩܝܐ ܡܛܠ ܐܢܛܟܪܝܣܛܘܣ ܀ ܀ ܀.,,,,ready to ingest,,,2:469-470,DLXXXVII,Add MS 12161,2a
/data/tei/395.xml,http://syriaca.org/manuscript/395,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[12]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"from the commentary of John Chrysostom on the Gospel of S. Matthew , hom. xxxi","""A collection of Funeral Sermons or Consolations for the Dead"". Foll. 1a-",,,,http://syriaca.org/person/573,,,,p1b12,ܡܢ ܦܘܫܩܐ ܕܐܘܢܓܠܝܘܢ ܕܡܬܝ,,,,ready to ingest,,,7:38,DXXII,"Add MS 14636, foll. 1-56",50b
/data/tei/406.xml,http://syriaca.org/manuscript/406,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[5]/msContents/msItem/msItem[1]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,The commencement of an extract from Chrysostom on a passage of the Gospel of S. Luke,"""Catena Patrum"". Foll. 17, 20, 24, 27, 31, 34-25, 29, 32, 40",,,,http://syriaca.org/person/573,,,,p5b1,,......ΛΟΥΚΑ ΕΥΑΓΓΕΛΙΟΥ. ΕΡΜΗΝΙΑ......ΧΡΥϹΟϹΤΟΜΟΥ.,,,ready to ingest,,,3:1041-1042,DCCCCXVI,"Add. MS 14,642, foll. 17, 20, 24-25, 27-29, 31-32, and 34-40, lower text",17b
/data/tei/415.xml,http://syriaca.org/manuscript/415,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[6]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"A discourse, ascribed to John Chrysostom , on Virginity",,,,,http://syriaca.org/person/573,,,,p1a6,ܬܘܒ ܥܠ ܣܒܪܐ ܕܬܠܝܬܝܘܬܐ ܩܕܝܫܬܐ ܟܬܒܝܢܢ ܐܚܢܢ ܡܐܡܪܐ ܕܩܕܝܫܐ ܝܘܐܢܝܣ ܕܐܡ̣ܝܪ ܠܗ̣ ܥܠ ܒܬܘܠܘܬܐ ܘܩܕܝܫܘܬܐ ܘܡܪܬܝܢܘܬܐ,,,,ready to ingest,,,3:1108-1111,DCCCCL,"Add MS 14649, foll. 1-179",33a
/data/tei/431.xml,http://syriaca.org/manuscript/431,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[4]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,Fragments of several homilies of John Chrysostom,,,,,http://syriaca.org/person/573,,,,p1a4,,,,,ready to ingest,,,2:691-692,DCCLI,"Add MS 14663, foll. 1-22",
/data/tei/431.xml,http://syriaca.org/manuscript/431,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[4]/msItem[1]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"From the homily ""Daemones non gubernare mundum""","John Chrysostom. ""Fragments of several homilies of John Chrysostom"". Foll. -",,,,http://syriaca.org/person/573,,,,p1b10,,,,,ready to ingest,,,2:691-692,DCCLI,"Add MS 14663, foll. 1-22",15
/data/tei/431.xml,http://syriaca.org/manuscript/431,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[4]/msItem[2]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"From the homily on the impotent man , S. John, ch. v.","John Chrysostom. ""Fragments of several homilies of John Chrysostom"". Foll. -",,,,http://syriaca.org/person/573,,,,p1b11,,,,,ready to ingest,,,2:691-692,DCCLI,"Add MS 14663, foll. 1-22",16
/data/tei/431.xml,http://syriaca.org/manuscript/431,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[4]/msItem[3]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"From the homily on S. John, ch. v. 17","John Chrysostom. ""Fragments of several homilies of John Chrysostom"". Foll. -",,,,http://syriaca.org/person/573,,,,p1b12,,,,,ready to ingest,,,2:691-692,DCCLI,"Add MS 14663, foll. 1-22",17a
/data/tei/431.xml,http://syriaca.org/manuscript/431,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[4]/msItem[4]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"Part of the homily ""de prophetiarum obscuritate""","John Chrysostom. ""Fragments of several homilies of John Chrysostom"". Foll. -",,,,http://syriaca.org/person/573,,,,p1b13,,,,,ready to ingest,,,2:691-692,DCCLI,"Add MS 14663, foll. 1-22",18a
/data/tei/431.xml,http://syriaca.org/manuscript/431,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[4]/msItem[5]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"Part of the homily on Gen. i. 1 , and on Lent","John Chrysostom. ""Fragments of several homilies of John Chrysostom"". Foll. -",,,,http://syriaca.org/person/573,,,,p1b14,,,,,ready to ingest,,,2:691-692,DCCLI,"Add MS 14663, foll. 1-22",21a
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[1]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"On the Nativity of our Lord , by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b1,ܕܡܪܝ ܐܝܘܐܢܢܝܘܣ ܕܝܠܕܐ,,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,1a
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[12]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"On the Decollation of S. John the Baptist , by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b12,ܕܩܕܝܫܐ ܡܪܝ ܐ݊ܝܘ݊ܢ݊ܢܝܣ. ܡܐܡܪܐ̣. ܕܥܠ ܦܣ̇ܩ̣ ܪܝܫܗ ܕܝܘܚܢܢ ܡܥܡܕܢܐ,,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,32a
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[18]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"On Lent, by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b18,ܕܩܕܝܫܐ ܡܪܝ ܐܝܘܐܢܢܝܣ ܡܐܡܪܐ̣. ܕܥܠ ܨܘܡܐ ܩܕܝܫܐ ܕܐܪܒܥܝܢ ܕܐܪܒܥܐ ܒܫܒܐ ܕܫܒܬܐ ܩܕܡܝܬܐ ܕܨܘܡܐ,,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,53a
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[22]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"On Lent, by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b22,ܕܩܕܝܫܐ ܡܪܝ ܐܝܘܐܢܢܝܣ. ܡ܏ܐܡ ܕܥܠ ܨܘܡܐ ܩܕܝܫܐ ܕܐܪ̈ܒܥܝܢ ܕܚܕܒܫܒܐ ܕܬܪ̈ܝܢ ܕܨܘܡܐ ܩܕܝܫܐ,ܒܥܐܕܐ ܪܒܐ ܟܢܫ̣ܢܢ ܝܘܡܢܐ ܕܢܬܒ̇ܣܡ. ܥܕܕܐ ܗܘ ܓܝܪ ܫܪܝܪܐ ܕܢܦܫܐ̇. ܡܐ ܕܒܡܝܬܪ̈ܬܐ ܩ̇ܪܒܐ ܠܐܠܗܐ. ܝܘܡܢܐ ܡܬܩ̣ܪܝܢܢ ܠܘܬ ܕܟܝܘܬܐ. ܏ܘܫ.,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,68b
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[24]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"On the Prodigal Son, by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b24,ܡܐܡܪܐ̣. ܕܥܠ ܗ̇ܘ ܒܪܐ ܐܣܘܛܐ ܕܠܠܝܐ ܕܬܠܬܐ ܒܫܒܐ ܕܫܒܬܐ ܕܬܪ̈ܬܝܢ ܕܨܘܡܐ ܩܕܝܫܐ,,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,76a
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[26]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"Continuation of On the Prodigal Son, by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b26,ܕܠܠܝܐ ܕܚܫܡܐ ܒܫܒܐ ܕܫܒܬܐ ܕܬܪ̈ܬܝܢ ܕܨܘܡܐ.,,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,82b
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[28]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"Continuation of On the Prodigal Son, by John Chrysostom","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b28,ܕܠܠܝܐ ܕܫܒܬܐ ܕܫܒܬܐ ܕܬܪ̈ܬܝܢ ܕܨܘܡܐ ܩܕܝܫܐ,,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,88b
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[30]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"On Lent and on Repentance, by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b30,ܡܐܡܪܐ ܕܥܠ ܨܘܡܐ ܩܕܝܫܐ̣ ܘܥܠ ܬܝܒܘܬܐ ܕܠܠܝܐ ܕܬܪ̈ܝܢ ܒܫܒܐ ܕܫܒܬܐ ܕܬܠܬ ܕܨܘܡܐ,ܡܢ ܩܕܡ ܝܘܡܐ ܟܕ ܥܡܟܘܢ ܡ̇ܡܠܠ ܗܘܝܬ ܥܠ ܨܘܡܐ̣. ܐܡ̇ܪ ܗܘܝܬ݂ ܕܙܒ̣̇ܢܐ ܗܘ ܕܬܝܒܘܬܐ.,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,93b
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[34]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"On the parable of the Ten Virgins, by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b34,ܡܐܡܪܐ ܕܥܠ ܥܣܪ̈ ܒ̈ܬܘܠܢ ܕܐܝܬ ܒܐܘܢܓܠܝܘܢ ܘܥܠ ܡܪܚܡܢܘܬܐ ܕܠܠܝܐ ܕܥܪܘܒܬܐ ܕܫܒܬܐ ܕܬ̈ܠܬ ܕܨܘܡܐ ܩܕܝܫܐ,,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,102b
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[36]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"On Psalm xxxviii. (xxxix.) 11 , by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b36,ܡܐܡܪܐ̣ ܥܠ ܦܬܓܡܐ: ܗ̇ܘ ܕܐܡܝ̣ܪ ܠܗ ܠܛܘܒܢܐ ܕܘܝܕ ܒܡܙܡܘܪܐ. ܐܝܟ ܕܒܠܫܢܐ ܝܘܢܝܐ̣. ܕܒܪܡ ܣܪܝܩܐܝܬ ܡܫ̣ܬܓܫ ܟܠ ܒܪܢܫ ܕܚܲܝ. ܕܐܝܬܘܗܝ ܒܣܘܪܝܝܐ̣. ܐܝܟ ܠܗܓܐ ܐܢܘܢ ܟܠܗܘܢ ܒ̈ܢܝܢܫܐ ܕܠܠܝܐ ܕܚܕܒܫܒܐ ܕܐܪܒܥܐ ܕܨܘܡܐ ܏ܩܕ.,ܡܚ̇ܦܛ ܘܡ̇ܓܪܓ ܐܚ̈ܝ ܥܘܒܐ ܕܒܥܘܡ̈ܩܘܗܝ ܕܝܡ̣̇ܐ ܠܨ̇ܝ̣ܕܐ̇. ܡܐ ܕܫ̇ܕܐ ܡܨܝܕܬܗ ܠ̣ܨ̇ܝܕܐ̇. ܘܚ̇ܡܠܐ ܣܘܓܐܐ ܕܢܘ̈ܢܐ,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,109b
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[38]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"Sermon for the middle of Lent, by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b38,ܡܐܡܪܐ ܕܡܨܥ̣ܬ̇ ܨܘܡܐ ܩܕܝܫܐ ܕܐܪ̈ܒܥܝܢ ܕܠܠܝܐ ܕܬܠܬܐ ܒܫܒܐ ܕܫܒܬܐ ܕܐܪ̈ܒܥ ܕ܏ܨ,ܐܓܘܢܗ ܕܨܘܡܐ ܟܕ ܡܫܬ̇ܘܫܛ ܒܪܗ̣ܛܗ ܠܩܕܡܘܗܝ̇. ܡܲܢܥ ܠܗ ܠܡܨܥܬܐ ܕܙܒ̣̇ܢܐ.,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,120a
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[40]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"On Psalm c., by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b40,ܕܠܠܝܐ ܕܚܡܫܐ ܒܫܒܐ ܕܫܒܬܐ ܕܐܪ̈ܒܥ ܕܨܘܡܐ ܩܕܝܫܐ,ܝܘܡܢܐ ܫܡ̣ܥܢܝܗܝ ܠܛܘܒܢܐ ܕܘܝܕ ܕܢܩ̇ܫ ܒܟܢܪܐ ܘܐܡ̇ܪ܇ ܥܘ̣ܠܘ ܒܬܪ̈ܥܘܗܝ ܒܬܘܕܝܬܐ ܘܠܕܪ̈ܘܗܝ ܒܫܘ̣ܒܚܐ. ܢܥܡ̈ܬܐ ܕܗ̈ܢܝܐܢ ܠܡܫܡܥܬܐ ܘܢ̇ܓ̈ܕܢ ܠܫ̈ܡܘܥܘܗܝ ܠܒܘܣܡܐ ܕܪܘܚܐ,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,125b
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[42]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"On Zaccheus the publican , by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b42,ܡܐܡܪܐ̣ ܕܥܠ ܙܟܝ ܡܟܣܐ ܕܠܠܝܐ ܕܫܒܬܐ ܕܫܒܥ (sic) ܕܐܪ̈ܒܥ ܕܨܘܡܐ ܩܕܝܫܐ,,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,132a
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[44]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"Extract from hom. v. on the Epistle of S. Paul to the Romans , by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b44,ܕܠܠܝܐ ܕܬܪܝܢ ܒܫܒܐ ܕܫܒܬܐ ܕܬܕܡܪ̈ܬܐ.,,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,138b
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[46]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"Extract from hom. xxxii. on the Gospel of S. Matthew , by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b46,ܕܠܠܝܐ ܕܐܪܒܥܐ ܒܫܒܐ ܕܫܒܬܐ ܕܬܕܡܪ̈ܬܐ,,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,143a
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[48]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"On Lazarus and the Rich Man, by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b48,ܕܠܠܝܐ ܕܥܪܘܒܬܐ ܕܫܒܬܐ ܕܬܕܡܪ̈ܬܐ,,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,149a
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[50]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"Extract from hom. x. on the second Epistle of S. Paul to the Corinthians , by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b50,ܕܠܠܝܐ ܕܚܕܒܫܒܐ ܕܫܬܐ ܕܨܘܡܐ,,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,156a
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[54]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"On S. Luke , ch. xii. 16 , by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b54,ܡܐܡܪܐ. ܕܥܠ ܥܬܝܪܐ ܕܐܥ̣ܠܬ̇ ܠܗ ܐܪܥܗ̣ ܥ̈ܠ̇ܠܬܐ ܣ̈ܓܝܐܬܐ ܕܠܠܝܐ ܕܚܡܫܐ ܒܫܒܐ. ܕܫܒܬܐ ܕܐܘܫ̈ܥܢܐ.,ܡܣܟܢܘܬܗ ܕܠܫܢܝ̣ ܠܐ ܫ̇ܒܩܐ ܠܝ̇. ܕܐ̇ܛܥܐ ܚܘܒܬܗ̇ ܕܬܘܕܝܬܐ ܕܡܬܬܚ̣ܝܒ ܐܢ̣ܐ. ܏ܘܫ,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,168a
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[55]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"On the termination of Lent and on Repentance, by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b55,ܡܐܡܪܐ ܕܥܠ ܫܘܠܡ ܨܘܡܐ̣. ܘܥܠ ܬܝܒܘܬܐ ܕܠܠܝܐ ܕܥܪܘܒܬܐ ܕܫܒܬܐ ܕܐܘܫ̈ܥܢܐ,ܚ̈ܒܝܒܝ̣. ܟܕ ܠܘܬ ܫܘܠܡܗ ܕܨܘܡܐ ܚ̇ܙܐ ܐܢ̣ܐ ܠܗܘܢ ܠܐ̈ܓܘܢܐ ܗ̇ܢܘܢ ܕܡܣܬܪܗܒܝ̣ܢ. ܡܣܬ̇ܪܗܒ ܐܢ̣ܐ ܐܦ ܐ̇ܢܐ ܕܐ̇ܥܒܕܟܘܢ ܚ̈ܠܝ̣ܨܐ̇. ܟܕ ܪܓܝܓ ܐܢ̣ܐ ܕܠܟܠܟܘܢ ܐ̇ܥܒܕ ܫ̈ܩ̣ܝܠܝ ܟ̈ܠܝܠܐ,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,171a
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[58]/author,1,John Chrysostom,John Chrysostom,#N/A,John Chrysostom,http://syriaca.org/person/573,"Discourse for Palm Sunday, by John Chrysostom .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/573,,,,b58,,ܚ̈ܒܝܒܝ̣. ܐܝܟܢܐ ܟܕ ܩܲܒܠܬܘܢܝܗܝ ܠܫܪܒܐ ܕܥܠ ܬܫܥܝܬܗ ܕܠܥܙܪ. ܘܐܝܟܢܐ ܐܫܬܡ̣ܥ ܠܟܘܢ ܬܘܪܓܡܐ ܕܥܠ ܚܲܝܬ̇ ܡ̈ܝ̣ܬܐ.,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,180b
