localId,fileName,uri,shelfmark,form,materialAttribute,materialTextNode,physicalDescription,updatedForm,updatedMaterialAttribute,updatedMaterialTextNode,status,assignee,notes
828,/data/tei/100.xml,http://syriaca.org/manuscript/101,Add MS 14438 foll. 1-49,codex,perg,Vellum,"Vellum, about 9 1/8 in. by 5 3/4, consisting of 49 leaves, many of which are much stained and torn, especially foll. 1—3, 6, 13, 15—18, 27, 28, 38, and 42. The quires are signed with both letters and arithmetical figures(e.g.fol. 18, ܕ; fol. 28, ܗ). Leaves are wanting after foll. 2, 3, 5, 13, 17, 39, 43, 47, and 49. Each page has from 24 to 26 lines. This manuscript is written in a fine, regular Estrangela of the vith cent",,,,checked,Claire,
829,/data/tei/100.xml,http://syriaca.org/manuscript/1183,Add MS 14438 foll. 50-52,codex,perg,Vellum,"Vellum, about 9 1/8 in. by 5 3/4. These leaves are fly-leaves for the manuscript Add. 14,438, foll. 53-101 .",unspecified,,,checked,Claire,
830,/data/tei/100.xml,http://syriaca.org/manuscript/102,Add MS 14438 foll. 53-101,codex,perg,Vellum,"Vellum, about 9 1/8 in. by 5 3/4, consisting of 52 leaves, (see Add. 14,438, foll. 50—52 ). The quires are now signed with letters from ܚ to ܝܒ . Each page has from 23 to 26 lines.",,,,checked,Claire,
831,/data/tei/1011.xml,http://syriaca.org/manuscript/1011,Add MS 17230,,,,,,,,checked,Claire,
832,/data/tei/1011.xml,http://syriaca.org/manuscript/1012,Add MS 17230 foll. 1-19,codex,chart,,"Paper, about 9 1/2 in. by 6 1/2, consisting of 19 leaves, the first of which is slightly stained and torn. There are from 19 to 24 lines in each page.",,,,checked,Claire,
833,/data/tei/1011.xml,http://syriaca.org/manuscript/1013,Add MS 17230 foll. 20-46,codex,chart,,"Paper, about 9 3/8 in. by 6 3/8, consisting of 27 leaves (Add. 17,230, foll. 20—46), the last of which is slightly torn. The quires, signed with letters, were originally 5 in number, but the first two have been lost. There are from 17 to 22 lines in each page.",,,,checked,Claire,
834,/data/tei/600.xml,http://syriaca.org/manuscript/600,Add MS 14720,,,,,,,,checked,Claire,
835,/data/tei/600.xml,http://syriaca.org/manuscript/601,Add MS 14720 foll. 1-111,codex,chart,,"Paper, about 7 in. by 5, consisting of 111 leaves, many of which are much stained and torn, especially foll. 1—40, 66—81, 97, 104, 105, and 110. The quires, signed with letters, were probably 16 in number; but the first three are lost, and leaves are wanting after foll. 8, 98, 105, 109, 110, and 111. The end of each quire is indicated by the letter ܡ ( ܫܠܡ ) on the verso of the last leaf (e.g. foll. 28 b, 48 b, 88 b, 98 b). There are from 14 to 16 lines in each page.",,,,checked,Claire,
836,/data/tei/600.xml,http://syriaca.org/manuscript/602,Add MS 14720 foll. 112-135,codex,chart,,"Paper, about 7 in. by 5, consisting of 24 leaves (Add. 14,720, foll. 112—135), the last four of which are much torn. The quires, of which the original number is uncertain, are signed with Syriac and Greek letters ( ܛ and ΙΓ , fol. 122 b). There is a lacuna after fol. 132. Each page has from 17 to 22 lines. Foll. 112 b , 113 a , and 122 b were left blank by the scribe.",,,,checked,Claire,
837,/data/tei/765.xml,http://syriaca.org/manuscript/765,Add MS 17136,,,,,,,,checked,Claire,
838,/data/tei/765.xml,http://syriaca.org/manuscript/1539,"Add. MS 17,136, foll. 1-151, upper text 2",codex,perg,,"Vellum, about 5 3/8 in. by 4, consisting of 151 leaves, a few of which are much stained and torn, especially foll. 1, 117, 120, 126, 145, and 151. The quires, signed with letters, were probably 18 in number, of which the first and last are missing. The number of lines in each page varies from 13 to 26. From fol. 117 onwards, this manuscript contains numerous palimpsest leaves, several of which belong to the rare class of double palimpsests. They appear to have been taken from no less than five manuscripts (see Add. 17,136, foll. 117 and 126, upper text 1 , Add. 17,136, foll. 117 and 126, lower text , Add. 17,136, foll. 120, 137, and 139, upper text 1 , Add. 17,136, foll. 120, 137, and 139, lower text , Add. 17,136, foll. 124-125, 128, 130-132, 135-136, 138, 140, 142-143, 147-148, and 150-151, lower text , Add. 17,136, foll. 118, 123, 133, 141, 145, and 149, lower text , and Add. 17,136, fol. 146, lower text ). Foll. 119, 121, 122, 127, 129, 134, and 144, do not present any traces of being palimpsest.",,,,checked,Claire,
839,/data/tei/765.xml,http://syriaca.org/manuscript/1540,"Add. MS 17,136, foll. 117 and 126, upper text 1",codex,perg,,"Vellum, about 5 3/8 in. by 4. These folia are double palimpsest (see Add. 17,136, foll. 1-151, upper text 2 and Add. 17,136, foll. 117 and 126, lower text ).",,,,checked,Claire,
840,/data/tei/765.xml,http://syriaca.org/manuscript/1541,"Add. MS 17,136, foll. 117 and 126, lower text",codex,perg,,"Vellum, about 5 3/8 in. by 4. Two leaves from a Greek manuscript of the Gospel of S. John, written in double columns. These folia are double palimpsest (see Add. 17,136, foll. 1-151, upper text 2 and Add. 17,136, foll. 117 and 126, upper text 1 ).",,,,checked,Claire,
841,/data/tei/765.xml,http://syriaca.org/manuscript/1545,"Add. MS 17,136, foll. 118, 123, 133, 141, 145, and 149, lower text",codex,perg,,"Vellum, about 5 3/8 in. by 4. Palimpsest leaves from a Syriac manuscript (see Add. 17,136, foll. 1-151, upper text 2 ).",,,,checked,Claire,
842,/data/tei/765.xml,http://syriaca.org/manuscript/1542,"Add. MS 17,136, foll. 120, 137, and 139, upper text 1",codex,perg,,"Vellum, about 5 3/8 in. by 4. Three dipalimpsest leaves (see Add. 17,136, foll. 1-151, upper text 2 and Add. 17,136, foll. 120, 137, and 139, lower text ). Both of the ancient texts are Syriac, written in two columns.",,,,checked,Claire,
843,/data/tei/765.xml,http://syriaca.org/manuscript/1543,"Add. MS 17,136, foll. 120, 137, and 139, lower text",codex,perg,,"Vellum, about 5 3/8 in. by 4. Three dipalimpsest leaves (see Add. 17,136, foll. 1-151, upper text 2 and Add. 17,136, foll. 120, 137, and 139, upper text 1 ). Both of the ancient texts are Syriac, written in two columns.",,,,checked,Claire,
844,/data/tei/765.xml,http://syriaca.org/manuscript/1544,"Add. MS 17,136, foll. 124-125, 128, 130-132, 135-136, 138, 140, 142-143, 147-148, and 150-151, lower text",codex,perg,,"Vellum, about 5 3/8 in. by 4. Palimpsest leaves from a manuscript of the Pauline Epistles, according to the Peshitta version (see Add. 17,136, foll. 1-151, upper text 2 ).",,,,checked,Claire,
845,/data/tei/765.xml,http://syriaca.org/manuscript/1546,"Add. MS 17,136, fol. 146, lower text",codex,perg,,"Vellum leaf, about 5 3/8 in. by 4. This leaf is palimpsest (see Add. 17,136, foll. 1-151, upper text 2 ).",leaf,,,checked,Claire,
846,/data/tei/261.xml,http://syriaca.org/manuscript/261,Add MS 14534,codex,perg,,"Vellum, about l0 7/8 in. by 6 7/8, consisting of 199 leaves, the first 9 of which are stained with oil, and foll. 9 and 199 much torn. The quires, signed with letters, were originally 24 in number (fol. 196 a,ܟܕ), but the first three are lost, and the fourth is imperfect. There are from 25 to 32 lines in each page.",,,,checked,Claire,
847,/data/tei/297.xml,http://syriaca.org/manuscript/297,Add MS 14566,,,,,,,,checked,Claire,
848,/data/tei/297.xml,http://syriaca.org/manuscript/298,Add MS 14566 foll. 1-28,codex,perg,Vellum,"Vellum, about 10 1/8 in. by 6 3/4, consisting of 28 leaves, several of which are much stained and torn, especially foll. 1, 3—8, 11 and 20. The quires were originally 16 or 17 in number, but most of them are lost, and the few that remain are imperfect. They are signed with both letters and arithmetical figures (e.g. fol. 3,ܒ; foll. 8 and 11, ܓ; fol. 20, ܗ; foll. 21 and 28, ܝܗ). Each page is divided into two columns, of from 31 to 34 lines.",,,,checked,Claire,
849,/data/tei/297.xml,http://syriaca.org/manuscript/299,Add MS 14566 foll. 29-112,codex,perg,Vellum,"Vellum, about 10 1/8 in. by 6 3/4, consisting of 84 leaves (Add. 14,566, foll. 29—112), some of which are much stained and torn, espe¬cially foll. 29, 69—74, 90, 99, and 106—112. Several of the quires are altogether wanting, and others are very imperfect. They are signed with letters. Each page is divided into two columns, of from 34 to 37 lines.",,,,checked,Claire,
850,/data/tei/257.xml,http://syriaca.org/manuscript/257,Add MS 14530,codex,perg,,"Vellum, about 8 7/8 in. by 5 5/8, consisting of 108 leaves, some of which, particularly at the end, are much stained and slightly torn. The quires, signed with letters, were originally 12 or 13 in number, but the last two or three, from fol. 94 ( ܝܐ ) onwards, are imperfect, leaves being missing after foll. 96, 98, 101, 105, and 106. There are from 27 to 34 lines in each page. From the note on the margin of fol. 1 b, ܦܘܫܩܐ ܕܐܘܢܓܠܝܘܢ . . . , it would appear that a commentary on one of the Gospels was once bound with this manuscript.",,,,checked,Claire,
851,/data/tei/1092.xml,http://syriaca.org/manuscript/1092,Add MS 17268,codex,chart,,"Paper, about 6 ¾ in. by 5 1/8, consisting of 152 leaves, some of which are much stained and torn, especially foll. 1, 2, 9, 10, 14, 15, 72, 122, 151, and 152. The quires, signed with letters, are 20 in number. Leaves are wanting at the beginning and end, as well as after foll. 1, 2, 9, 13, 63, 71, 101, 105, 122, 126, and 147. There are from 15 to 20 lines in each page.",,,,checked,Claire,
852,/data/tei/205.xml,http://syriaca.org/manuscript/205,Add MS 14511,codex,perg,,"Vellum, about 8 3/4 in. by 5 7/8, consisting of 145 leaves. The quires, signed with letters, are now 15 in number, but several are wanting at the end of the volume, and two leaves are missing after fol. 3. There are from 19 to 27 lines in each page.",,,,checked,Claire,
853,/data/tei/362.xml,http://syriaca.org/manuscript/362,Add MS 14622,codex,perg,,"Vellum, about 9 7/8 in. by 6 3/8, consisting of 27 leaves, the last of which is much stained and torn. The quires are now numbered with letters from ܝܛ to ܟܒ ; but what the original signatures were, does not appear. The volume is imperfect both at the beginning and end, and leaves are also wanting after foll. 21 and 25 . Each page is divided into two columns, of from 23 to 27 lines.",,,,checked,Claire,
854,/data/tei/1150.xml,http://syriaca.org/manuscript/1150,Add MS 26552,,,,,,,,checked,Claire,
855,/data/tei/1150.xml,http://syriaca.org/manuscript/1460,"Add MS 26,552 fol. 1",codex,perg,Vellum,Fol. 1 is a torn leaf from a vellum manuscript. Fol. 1 is much torn.,leaf,,,checked,Claire,
856,/data/tei/1150.xml,http://syriaca.org/manuscript/1459,"Add MS 26,552 foll. 2-146",codex,chart,,"Paper, about 7 in. by 5 1/8, consisting of 142 leaves, a few of which are slightly stained and soiled. The quires, signed with letters, are 15 in number, the last being imperfect. There are about 15 lines in each page.",,,,checked,Claire,
857,/data/tei/127.xml,http://syriaca.org/manuscript/127,Add MS 14454,codex,perg,Vellum,"Vellum, about 10 1/4 in. by 9 1/8, consisting of 131 leaves, several of which are much stained and soiled, especially foll. 1—3, 38, 39, 53, and 54 The number of quires is now 14, of which the 6th, 7thand 14thare imperfect. How the first six quires were signed does not appear; the last eight are signed with arithmetical figures (e.g.fol. 55 a, %; fol. 64a,%;fol. 74a,%; fol. 84a,%, etc.). Leaves are wanting after foll. 54 and 61. Each page is divided into two columns, of from 22 to 27 lines. This volume is made up of two parts, foll. 1—54 and foll. 55—131, both written in a fine, regular Estrangela of the vithor viithcent.",,,,checked,Claire,
858,/data/tei/292.xml,http://syriaca.org/manuscript/292,Add MS 14561,codex,perg,Vellum,"Vellum, about 10 1/4 in. by 6 5/8, consisting of 161 leaves, two of which, foll. 6 and 7, are much stained and torn. The quires, signed with letters, are now 17 in number. One leaf is wanting at the beginning, two leaves after fol. 6, and several quires after fol. 116. Each page is divided into two columns, of from 35 to 43 lines.",,,,checked,Claire,
859,/data/tei/117.xml,http://syriaca.org/manuscript/117,Add MS 14445>,,,,,,,,checked,Claire,
860,/data/tei/117.xml,http://syriaca.org/manuscript/1191,Add MS 14445 foll. 1-3a,codex,perg,Vellum,"The first three leaves of the volume Add. MS 14,445 foll. 3b-48 . A leaf is wanting after fol. 1.",unspecified,,,checked,Claire,
861,/data/tei/117.xml,http://syriaca.org/manuscript/1192,"Add. MS 14,445 foll. 3b-48",codex,perg,Vellum,"Vellum, about 10 in. by 7 3/4, consisting of 48 leaves, the last of which is slightly stained and torn. The quires, six in number, seem to have been originally signed with both letters and arithmetical figures (see fol. 26), but a more modern hand has marked them with letters from ܙ to ܝܒ . Leaves are wanting after foll. 1, 34 and 37. Each page is divided into two columns, of from 20 to 22 lines.",,,,checked,Claire,
862,/data/tei/420.xml,http://syriaca.org/manuscript/420,Add MS 14652,codex,perg,,"Vellum, about 8 1/2 in. by 5 1/4, consisting of 138 leaves, some of which are much stained and torn, especially foll. 22 , 50—52 , 67 , 107 , 118—125 , 128 , 130 , 135 , 137 , and 138 . The quires, now 15 in number, are signed with both letters and arithmetical figures. They are also numbered with Arabic words, and the pages are marked with Coptic numerals. Leaves are wanting at the end, and after foll. 7, 59, and 65. Each page has from 19 to 28 lines.",,,,checked,Claire,
863,/data/tei/811.xml,http://syriaca.org/manuscript/811,Add MS 17164,,,,,,,,checked,Claire,
864,/data/tei/811.xml,http://syriaca.org/manuscript/1551,"Add. MS 17,164, foll. 1-15 and 47-87",codex,perg,,"Vellum, about 9 5/8 in. by 6 1/2, consisting of 87 leaves, some of which are slightly torn and soiled, especially foll. 1—15, 54 and 55. The quires, signed with letters and arithmetical figures (fol. 71 b, ܝܒ ��), must have been at least 15 in number; but several of them are lost, and others are imperfect, leaves being wanting at the beginning and end, as well as after foll. 2, 10, 11, 15, 47, 54, 61, 71, and 79. Each page is divided into two columns, of from 20 to 35 lines. Foll. 16—46 are palimpsest and of the ixth cent. The original description of this manuscript by William Wright includes characters, symbols, or illustrations which cannot be represented. Please consult the attached image.",,,,checked,Claire,
865,/data/tei/811.xml,http://syriaca.org/manuscript/1552,"Add. MS 17,164, foll. 16-46",,,,,,,,checked,Claire,
866,/data/tei/811.xml,http://syriaca.org/manuscript/1553,"Add. MS 17,164, foll. 16-46, upper text",codex,perg,,"Vellum, about 9 5/8 in. by 6 1/2. The quires, signed with letters and arithmetical figures must have been at least 15 in number; but several of them are lost, and others are imperfect, leaves being wanting after foll. 21 and 30. Each page is divided into two columns, of from 20 to 35 lines. These leaves are palimpsest, the scribe having made use of parts of three older volumes (see Add. 17,164, foll. 16, 27, and 38, lower text , Add. 17,164, foll. 17-19, 21-26, 28-33, 35-37, 39-46, lower text , and Add. 17,164, foll. 20 and 34, lower text ).",,,,checked,Claire,
