fileName,msOrPartUri,manuscript link,physDesc,Encoded Extent,RegEx Extracted,Extracted Extent,Corrected Extent,status,assignee,Encoded=Extracted?,comments
/data/tei/739.xml,http://syriaca.org/manuscript/1527,https://bl.vuexistapps.us/manuscript/739,"Vellum leaves from a small manuscript. Fol. 47 is palimpsest (see Add. 17,110, foll. 47 and 61, lower text ), but the older writing has been so carefully erased that hardly a single word is legible. Fol. 61 appears to have been a fly-leaf, and to have had no writing upon it.",,#N/A,#N/A,2,done,Kurt Urban,#N/A,
/data/tei/739.xml,http://syriaca.org/manuscript/1528,https://bl.vuexistapps.us/manuscript/739,"Vellum leaves from a small manuscript, which probably contained a collection of prayers and hymns. Fol. 47 is palimpsest (see Add. 17,110, foll. 47 and 61, upper text ), but the older writing has been so carefully erased that hardly a single word is legible. Fol. 61 appears to have been a fly-leaf, and to have had no writing upon it.",,#N/A,#N/A,2,done,Kurt Urban,#N/A,
/data/tei/739.xml,http://syriaca.org/manuscript/1529,https://bl.vuexistapps.us/manuscript/739,"Vellum leaf, about 9 in. by 5 1/2, much stained and slightly torn.",,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/319.xml,http://syriaca.org/manuscript/319,https://bl.vuexistapps.us/manuscript/319,"volume about 7 in. by 6 1/8, consisting of 179 leaves. Of these foll. 1—24 and 104—179 are vellum, but the rest are a coarse, brownish paper. Many of the latter are much stained and torn, especially foll. 29 , 30 , 34—37 , 59 , 60 , 64 , and 68—103 . The quires, signed with letters, are 16 in number, mostly of 12 leaves. One leaf is missing after fol. 24 , and another after fol. 179 . The number of lines in each page varies from 20 to 28.",,179 leaves,179,179,done,Kurt Urban,FALSE,
/data/tei/23.xml,http://syriaca.org/manuscript/23,https://bl.vuexistapps.us/manuscript/23,"Vellum, 15 1/2 in. by 12 5/8, consisting of 233 leaves. The quires, 24 in number, are signed with letters. In all external respects this volume is precisely similar to Add. 12,146 . It was written A. Gr. 1318 , A.D. 1007 .",,233 leaves,233,233,done,Kurt Urban,FALSE,
/data/tei/1092.xml,http://syriaca.org/manuscript/1092,https://bl.vuexistapps.us/manuscript/1092,"Paper, about 6 ¾ in. by 5 1/8, consisting of 152 leaves, some of which are much stained and torn, especially foll. 1, 2, 9, 10, 14, 15, 72, 122, 151, and 152. The quires, signed with letters, are 20 in number. Leaves are wanting at the beginning and end, as well as after foll. 1, 2, 9, 13, 63, 71, 101, 105, 122, 126, and 147. There are from 15 to 20 lines in each page.",,152 leaves,152,152,done,Kurt Urban,FALSE,
/data/tei/814.xml,http://syriaca.org/manuscript/814,https://bl.vuexistapps.us/manuscript/814,"Vellum, about 8 1/4 in. by 5 1/8, consisting of 145 leaves, many of which are much stained by water. Foll. 1, 2, 73—77, 144, and 145, are also more or less torn. The quires, which appear to have been signed with letters, are 15 in number. There are from 28 to 32 lines in each page.",,145 leaves,145,145,done,Kurt Urban,FALSE,
/data/tei/90.xml,http://syriaca.org/manuscript/91,https://bl.vuexistapps.us/manuscript/90,"Vellum, about 10 in. by 6 7/8, consisting of 79 leaves, many of which are much stained and torn, especially foll. 1 , 5 , 6, 8—14, 17, 27, 48, 51, 52, 55, 65, 67, 70—72, 75, and 76. The quires, 20 in number, are signed with letters, but not more than two or three of them are complete, leaves being missing at the beginning and end, as well as after foll. 2, 3, 4, 7, 9, 10, 11, 15, 28, 29, 30, 41, 50, 54, 55, 56, 58, 69, 71, 74, 75, 77 and 78. Each page has from 22 to 27 lines. The writing is a fine, regular Estrangela of the first half of the viiith cent.",79,79 leaves,79,79,done,Kurt Urban,TRUE,
/data/tei/90.xml,http://syriaca.org/manuscript/92,https://bl.vuexistapps.us/manuscript/90,"Vellum, about 10 7/8 in. by 7 3/8, consisting of 49 leaves (Add. 14,434, foll. 80—128), some of which are much stained and torn, especially foll. 81, 82, 89, 98, 108, 127, and 128. The quires, originally 16 in number, are signed with letters. Leaves are missing at the beginning, as well as afterfoll. 81, 89, 97, 116 and 126. Each page has from 23 to 29 lines. The writing is a good, regular Estrangelaof the viiith cent.",49,49 leaves,49,49,done,Kurt Urban,TRUE,
/data/tei/163.xml,http://syriaca.org/manuscript/163,https://bl.vuexistapps.us/manuscript/163,"Vellum, about 9 1/2 in. by 5 5/8, consisting of 143 leaves, some of which are much stained and torn, especially foll. 3, 9, 10, 22, 31, 56, 77, 142, and 143. The quires, 15 in number, were originally signed with arithmetical figures (fol. 77 a,%) but have since been twice re-numbered with letters, on the second occasion incorrectly. Leaves are wanting after foll. 52, 53, 55, 56, and 94. Each page has from 23 to 28 lines. This manuscript, is written in a beautiful, regular Estrangela, and dated A. Gr. 933, A.D. 622; but foll. 1, 2, 20, and 21 are paper leaves of the xiiithcent. Greek vowels have been occasionally added (ܰ, ܰ, ܰ, ܰ, , orܰ).",143,143 leaves,143,143,done,Kurt Urban,TRUE,
/data/tei/181.xml,http://syriaca.org/manuscript/181,https://bl.vuexistapps.us/manuscript/181,"Vellum, about 6 1/8 in. by 4 ½ consisting of 132 leaves, some of which are much stained and torn, especially foll. 1 and 20. The quires, 13 in number, are signed with letters. A few leaves have been lost at the end. Each page has from 20 to 27 lines. This volume is written in a neat, regular hand of the ixthor xthcent., with numerous Syriac vowel-points. Owing to the fading of the ink, many pages have been retraced at a subsequent period; e. g. foll. 3 b, 4 b, 5 a, 8 a, 9 a, etc.",132,132 leaves,132,132,done,Kurt Urban,TRUE,
/data/tei/19.xml,http://syriaca.org/manuscript/19,https://bl.vuexistapps.us/manuscript/19,"Vellum, about l4 3/4 in. by 12 1/2, consisting of 233 leaves, a few of which, at the beginning and end, are much stained and slightly torn. The volume originally consisted of 35 quires Not 36, as erroneously given in the manuscript, for sheet 34 is signed ܠܕ on the first leaf and ܠܗ on the last. , signed with letters; but the first 12 have been lost, with the exception of two leaves of ܐ and one leaf of ܒ . Each page is divided into two columns (only fol. 1 b has three), of from 36 to 49 lines. It was written in Egypt , A. Gr. 1392 , A.D. 1081 .",,233 leaves,233,233,done,Kurt Urban,FALSE,
/data/tei/126.xml,http://syriaca.org/manuscript/126,https://bl.vuexistapps.us/manuscript/126,"Vellum, about 9 7/8 in. by 8 1/8, consisting of 182 leaves, a few of which are more or less torn, especially foll.89, 104, 173, 178, and 182. The number of quires was 20, but the first is now lost, and the last is imperfect. It does not appear in what way they were originally signed; the more recent signatures (letters) are not always correct. Each page is divided into two columns, of from 22 to 27 lines. The character is a large, regular Estrangelaof the vthor vithcent. Fol. 173 has been repaired with paper, about the xiith cent.",182,182 leaves,182,182,done,Kurt Urban,TRUE,
/data/tei/1081.xml,http://syriaca.org/manuscript/1424,https://bl.vuexistapps.us/manuscript/1081,"Paper, about 6 7/8 in. by 4 7/8, consisting of 105 leaves, some of which are slightly torn, especially foll. 2, 32—51, 69, 70, and 95— 105. The quires, signed with letters, are numbered from ܐ to ܚ , and from ܚ to ܝܐ . The last quire is imperfect, and leaves are wanting after foll. 32, 51, 67, 70, 71, 88, and 90. There are from 13 to 19 lines in each page.",,105 leaves,105,105,done,Kurt Urban,FALSE,
/data/tei/1081.xml,http://syriaca.org/manuscript/1425,https://bl.vuexistapps.us/manuscript/1081,Fol. 1 is part of a leaf from an Arabic manuscript.,,#N/A,#N/A,1,done,Kurt Urban,#N/A,
/data/tei/192.xml,http://syriaca.org/manuscript/192,https://bl.vuexistapps.us/manuscript/192,"Vellum, about 11 in. by 7, consisting of 57 leaves. The quires, signed with letters, arc 7 in number, the last having only one leaf. Each page is divided into two columns, of from 21 to 30 lines.",,57 leaves,57,57,done,Kurt Urban,FALSE,
/data/tei/539.xml,http://syriaca.org/manuscript/1195,https://bl.vuexistapps.us/manuscript/539,"Paper, about 10 in. by 6 3/4, consisting of 141 leaves, many of which are much stained and torn, especially foll. 94, 95, 103—110, and 140. The quires were originally 24 in number; viz. 12 in the first part, foll. 1— 102, of which the 3rd, 4th and 5th are missing; and 12 in the second part, foll. 103—141, of which the first 8 are lost and the 9th is imperfect. In the first part they are signed with Syriac and Greek letters; in the second, with Greek letters and Coptic arithmetical figures. The number of lines in each page varies from 22 to 28.",102,141 leaves,141,102,done,Kurt Urban,FALSE,"I just wanted to flag these, because both parts have identical descriptions despite being different, to make sure that is intended"
/data/tei/539.xml,http://syriaca.org/manuscript/1196,https://bl.vuexistapps.us/manuscript/539,"Paper, about 10 in. by 6 3/4, consisting of 141 leaves, many of which are much stained and torn, especially foll. 94, 95, 103—110, and 140. The quires were originally 24 in number; viz. 12 in the first part, foll. 1— 102, of which the 3rd, 4th and 5th are missing; and 12 in the second part, foll. 103—141, of which the first 8 are lost and the 9th is imperfect. In the first part they are signed with Syriac and Greek letters; in the second, with Greek letters and Coptic arithmetical figures. The number of lines in each page varies from 22 to 28.",39,141 leaves,141,39,done,Kurt Urban,FALSE,
/data/tei/261.xml,http://syriaca.org/manuscript/261,https://bl.vuexistapps.us/manuscript/261,"Vellum, about l0 7/8 in. by 6 7/8, consisting of 199 leaves, the first 9 of which are stained with oil, and foll. 9 and 199 much torn. The quires, signed with letters, were originally 24 in number (fol. 196 a,ܟܕ), but the first three are lost, and the fourth is imperfect. There are from 25 to 32 lines in each page.",,199 leaves,199,199,done,Kurt Urban,FALSE,
/data/tei/364.xml,http://syriaca.org/manuscript/364,https://bl.vuexistapps.us/manuscript/364,"Vellum, about 9 1/2 in. by 6 5/8, consisting of 56 leaves, some of which are much stained and torn, especially foll. 1 , 2 , 8 , and 56 . The quires, signed with letters, are 7 in number, but the first is imperfect, a leaf being lost at the beginning and another after fol. 6 . Each page is divided into two columns, of from 25 to 31 lines.",,56 leaves,56,56,done,Kurt Urban,FALSE,
/data/tei/535.xml,http://syriaca.org/manuscript/535,https://bl.vuexistapps.us/manuscript/535,"Paper, about 7 7/8 in. by 5 5/8, consisting of 195 leaves, many of which are much torn, especially foll. 1—9, 20—35, 44—46, 53, 54, 57, 58, and 192—194. The quires, signed with letters, were originally 25 in number; but the first four are lost, and the next eight are more or less imperfect, leaves being wanting after foll. 4, 5, 6, 8, 20, 29, 34, 35, and 52. There are from 21 to 26 lines in each page. This volume is written in a coarse, inelegant hand, and dated A.Gr. 1413, A.D. 1102.",195,195 leaves,195,195,done,Kurt Urban,TRUE,
/data/tei/83.xml,http://syriaca.org/manuscript/83,https://bl.vuexistapps.us/manuscript/83,"Vellum, 13 7/8 in. by 10 ¼, consisting of 95 leaves, several of which are much stained and torn, especially foll. 69 and 86—90. The quires are signed with the Syriac arithmetical figures (see foll. 10, 20, etc.). No less than nine quires and a leaf are missing at the beginning of the volume; and the last two quires are imperfect, leaves being wanting after foll. 88, 89, and 95. Each page is divided into two columns, of from 29 to 33 lines. The character is a large and beautiful Estrangela of the vith cent. Vowels have been added in a few cases by later hands.",95,95 leaves,95,95,done,Kurt Urban,TRUE,
/data/tei/389.xml,http://syriaca.org/manuscript/390,https://bl.vuexistapps.us/manuscript/389,"Four vellum leaves, 13 1/4 in. by 10 1/8, each page of which has three columns, and each column from 49 to 54 lines. The writing is a neat, regular Estrangělā of the vith cent.",4,#N/A,#N/A,4,done,Kurt Urban,#N/A,
/data/tei/389.xml,http://syriaca.org/manuscript/391,https://bl.vuexistapps.us/manuscript/389,"Vellum, about 12 1/8 in. by 9 1/2, consisting of 11 leaves (Add. 14,635, foll. 5—15), several of which are much stained and torn, especially foll. 5, 10, 11, 14, and 15. There are lacunae after foll. 5, 6, 9, 11, 12, 13, and 14. Each page is divided into 3 columns, of from 36 to 40 lines. The writing is a fine, regular Estrangělā of the vith cent.",11,11 leaves,11,11,done,Kurt Urban,TRUE,
/data/tei/389.xml,http://syriaca.org/manuscript/392,https://bl.vuexistapps.us/manuscript/389,"Three vellum leaves, about 13 ¼ in. by 10, all slightly stained and torn (Add. 14,635, foll. 16—18). There are three columns, of from 38 to 42 lines, in each page. The writing is a good, regular Estrangela of the vith cent., the probable date being A.D. 555. If fol. 18 really belongs to the same manuscript as foll. 16 and 17, these leaves are all that are left of a large volume",3,#N/A,#N/A,3,done,Kurt Urban,#N/A,
/data/tei/389.xml,http://syriaca.org/manuscript/393,https://bl.vuexistapps.us/manuscript/389,"Two vellum leaves, about 13 ¼ in. by 10, both much torn. Each page is divided into two columns, of from 45 to 48 lines. The writing is good and regular, of the viiith or ixth cent.",2,#N/A,#N/A,2,done,Kurt Urban,#N/A,
/data/tei/389.xml,http://syriaca.org/manuscript/394,https://bl.vuexistapps.us/manuscript/389,"Four vellum leaves, about 12 5/8 in. by 10, all slightly stained and torn (Add. 14,635, foll. 21—24). Each page is divided into two columns, of from 26 to 30 lines. There is a lacuna between foll. 22 and 23. The writing is a stiff, regular Estrangela, probably of the xith cent.",4,#N/A,#N/A,4,done,Kurt Urban,#N/A,
/data/tei/426.xml,http://syriaca.org/manuscript/426,https://bl.vuexistapps.us/manuscript/426,"Vellum, about 11 1/8 in. by 7 1/2, consisting of 188 leaves, many of which, are much stained and some more or less torn, especially foll. 1, 22, 31, 46, 49, 52, 53, 56, and 188. The quires, signed with letters, were originally at least 22 in number; but the first has been lost, and the next three are very imperfect. Leaves are now wanting at the beginning and end, as well as after foll. 1, 7, 16, 17, 18, 19, 42, 46, 52, and 149. Each page is divided into two columns, of from 36 to 40 lines.",188,188 leaves,188,188,done,Kurt Urban,TRUE,
/data/tei/774.xml,http://syriaca.org/manuscript/774,https://bl.vuexistapps.us/manuscript/774,"Vellum, 11 in. by 7, consisting of 28 leaves, all in good preservation. The quires, which are signed with letters, were four in number, but the first is now missing. Each page is divided into two columns, of from 39 to 47 lines.",28,28 leaves,28,28,done,Kurt Urban,TRUE,
/data/tei/51.xml,http://syriaca.org/manuscript/52,https://bl.vuexistapps.us/manuscript/51,"Vellum, about 9 5/8 in. by 6 1/2, consisting of 178 leaves, one of which (fol. 10) is much torn. The quires, 19 in number, are signed with letters, but the last is imperfect, owing to the loss of at least one leaf after fol. 175. Each page is divided into two columns, of from 27 to 37 lines. The writing is a good, regular Estrangĕlā of the viiith or ixth cent., with the exception of the last eight leaves, which are somewhat later.",178,178 leaves,178,178,done,Kurt Urban,TRUE,
/data/tei/51.xml,http://syriaca.org/manuscript/53,https://bl.vuexistapps.us/manuscript/51,"Vellum, about 8 3/4 in. by 5 3/8, consisting of 40 leaves (Add. 12,169, foll. 179—218), many of which are much stained and some slightly torn. The quires, 5 in number, of which the second and fourth are imperfect, are signed with letters (ܕܕto ܕܕ), and also, though incorrectly, with Coptic arithmetical figures (e.g. %, 23, foll. 180aand 194b; %, 22, fol. 204b).Each page is dividedinto two columns, of from 40 to 45 lines. This manuscript is written in a fine regular hand of the vith cent",,40 leaves,40,40,done,Kurt Urban,FALSE,
