creators,date,title,sandbox_URI,searchURL_CreatorDate,searchURL_Title,CBSS_URI,notes,status,assignee
"Mushayabasa, ",2010,"The Effect of Etymology on the Rendering of the Divine Epithet<hi rend=""italics"">(El) Shaddai</hi>in the Peshitta Version",http://zotero.org/groups/5027921/items/466PNVJC,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Mushayabasa%202010/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Effect%20of%20Etymology%20on%20the%20Rendering%20of%20the%20Divine%20Epithet%3Chi%20rend%3D%22italics%22%3E%28El%29%20Shaddai%3C%2Fhi%3Ein%20the%20Peshitta%20Version/titleCreatorYear,,,to do,
"Myers, ",2010,"Spirit Epicleses in the<hi rend=""italics"">Acts of Thomas</hi>",http://zotero.org/groups/5027921/items/M88FV6S2,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Myers%202010/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Spirit%20Epicleses%20in%20the%3Chi%20rend%3D%22italics%22%3EActs%20of%20Thomas%3C%2Fhi%3E/titleCreatorYear,,,to do,
"Nabil El-Sayah, Winkler (ed.)",2021,Reflecting on the Scope and the Aim of Pro Oriente’s Forum Syriacum: Some Considerations,http://zotero.org/groups/5027921/items/G3D8MB7P,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Nabil%20El-Sayah%20Winkler%202021/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Reflecting%20on%20the%20Scope%20and%20the%20Aim%20of%20Pro%20Oriente%E2%80%99s%20Forum%20Syriacum%3A%20Some%20Considerations/titleCreatorYear,,,to do,
"Naby, Hopper, ",1999,The Assyrian Experience: Sources for the Study of the 19th and 20th Centuries from the Holdings of the Harvard University Library,http://zotero.org/groups/5027921/items/TQ8IWK92,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Naby%20Hopper%201999/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Assyrian%20Experience%3A%20Sources%20for%20the%20Study%20of%20the%2019th%20and%2020th%20Centuries%20from%20the%20Holdings%20of%20the%20Harvard%20University%20Library/titleCreatorYear,,,to do,
"Näf, ",1923,"Syrische Josef-Gedichte, mit Übersetzung des Gedichts von Narsai und Proben aus Balai und Jaqob von Sarug",http://zotero.org/groups/5027921/items/5KAJLUCY,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/N%C3%A4f%201923/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Syrische%20Josef-Gedichte%2C%20mit%20%C3%9Cbersetzung%20des%20Gedichts%20von%20Narsai%20und%20Proben%20aus%20Balai%20und%20Jaqob%20von%20Sarug/titleCreatorYear,,,to do,
"Narinskaya, ",2020,"The Story of Moses’ Mother in the Writings of the Midrash, Ephrem and the Qur’an",http://zotero.org/groups/5027921/items/879X7U5C,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Narinskaya%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Story%20of%20Moses%E2%80%99%20Mother%20in%20the%20Writings%20of%20the%20Midrash%2C%20Ephrem%20and%20the%20Qur%E2%80%99an/titleCreatorYear,,,to do,
"Nau, ",1914,Sur la fête de la croix. Analyse d’une homélie de Moyse bar Cépha et du ms. grec 1586 de Paris,http://zotero.org/groups/5027921/items/SPPGBWZF,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Nau%201914/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Sur%20la%20f%C3%AAte%20de%20la%20croix.%20Analyse%20d%E2%80%99une%20hom%C3%A9lie%20de%20Moyse%20bar%20C%C3%A9pha%20et%20du%20ms.%20grec%201586%20de%20Paris/titleCreatorYear,,,to do,
"Neill, ",1984,A History of Christianity in India: The Beginnings to AD 1707,http://zotero.org/groups/5027921/items/LV6DKAET,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Neill%201984/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/A%20History%20of%20Christianity%20in%20India%3A%20The%20Beginnings%20to%20AD%201707/titleCreatorYear,,,to do,
"Nestle, ",1893,Eine Verhandlung über Matthäi I u. II im Jahr 119?,http://zotero.org/groups/5027921/items/CRH24JRZ,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Nestle%201893/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Eine%20Verhandlung%20%C3%BCber%20Matth%C3%A4i%20I%20u.%20II%20im%20Jahr%20119%3F/titleCreatorYear,,,to do,
"Nestle, ",1893,Ein paar Kleinigkeiten zum syrischen Aristides,http://zotero.org/groups/5027921/items/ZDH9NRKM,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Nestle%201893/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Ein%20paar%20Kleinigkeiten%20zum%20syrischen%20Aristides/titleCreatorYear,,,to do,
"Nicosia, ",2021,Reassessing Antony of Taġrit:WhenDidHeActuallyLive?,http://zotero.org/groups/5027921/items/4MBF2BYI,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Nicosia%202021/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Reassessing%20Antony%20of%20Ta%C4%A1rit%3AWhenDidHeActuallyLive%3F/titleCreatorYear,,,to do,
"Nin, ",1994,Monaci e monachesimo nella predicazione di Severo di Antiochia. A proposito delle “Omelie cattedrali” LV e LXI,http://zotero.org/groups/5027921/items/HQJJTERK,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Nin%201994/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Monaci%20e%20monachesimo%20nella%20predicazione%20di%20Severo%20di%20Antiochia.%20A%20proposito%20delle%20%E2%80%9COmelie%20cattedrali%E2%80%9D%20LV%20e%20LXI/titleCreatorYear,,,to do,
"Oddy, ",2003,The Christian Coinage of Early Muslim Syria?,http://zotero.org/groups/5027921/items/QJEVGGZH,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Oddy%202003/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Christian%20Coinage%20of%20Early%20Muslim%20Syria%3F/titleCreatorYear,,,to do,
"Olster, ",1993,"Syriac Sources, Greek Sources, and Theophanes’s Lost Year",http://zotero.org/groups/5027921/items/I7UWPZD5,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Olster%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Syriac%20Sources%2C%20Greek%20Sources%2C%20and%20Theophanes%E2%80%99s%20Lost%20Year/titleCreatorYear,,,to do,
"Önder, ",2018,Die Feier der Krankensalbung nach dem Ritus der Syrisch-Orthodoxen Kirche von Antiochien,http://zotero.org/groups/5027921/items/HTQVZWE3,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/%C3%96nder%202018/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Die%20Feier%20der%20Krankensalbung%20nach%20dem%20Ritus%20der%20Syrisch-Orthodoxen%20Kirche%20von%20Antiochien/titleCreatorYear,,,to do,
"Palackal, ",2020,"The Survival Story of the Sound, Sentiments, and Melodies of the Aramaic Chants in India",http://zotero.org/groups/5027921/items/7UY4GK3B,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Palackal%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Survival%20Story%20of%20the%20Sound%2C%20Sentiments%2C%20and%20Melodies%20of%20the%20Aramaic%20Chants%20in%20India/titleCreatorYear,,,to do,
"Palmer, ",1987,A Corpus of Inscriptions from Ṭûr ‘Abdîn and Environs,http://zotero.org/groups/5027921/items/FGP6ZNPD,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Palmer%201987/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/A%20Corpus%20of%20Inscriptions%20from%20%E1%B9%AC%C3%BBr%20%E2%80%98Abd%C3%AEn%20and%20Environs/titleCreatorYear,,,to do,
"Palmer, ",1993,“A Lyre without a Voice”: The Poetics and the Politics of Ephrem the Syrian,http://zotero.org/groups/5027921/items/R2KZNWPE,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Palmer%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/%E2%80%9CA%20Lyre%20without%20a%20Voice%E2%80%9D%3A%20The%20Poetics%20and%20the%20Politics%20of%20Ephrem%20the%20Syrian/titleCreatorYear,,,to do,
"Palmer, ",2020,The Life of the Syrian Saint Barsauma: Eulogy of a Hero of the Resistance to the Council of Chalcedon,http://zotero.org/groups/5027921/items/NDKMKYDG,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Palmer%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Life%20of%20the%20Syrian%20Saint%20Barsauma%3A%20Eulogy%20of%20a%20Hero%20of%20the%20Resistance%20to%20the%20Council%20of%20Chalcedon/titleCreatorYear,,,to do,
"Pang, ",2020,"The Archaeological Discoveries and Historical Significance of the Tang Sancai Artefacts in the Relics of Daqin Monastery in Zhouzhi of X’ian, China",http://zotero.org/groups/5027921/items/5YCI2DXL,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Pang%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Archaeological%20Discoveries%20and%20Historical%20Significance%20of%20the%20Tang%20Sancai%20Artefacts%20in%20the%20Relics%20of%20Daqin%20Monastery%20in%20Zhouzhi%20of%20X%E2%80%99ian%2C%20China/titleCreatorYear,,,to do,
"Parker, ",2021,The Interconnected Histories of the Syriac Churches in the Sixteenth Century,http://zotero.org/groups/5027921/items/VC8778VS,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Parker%202021/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Interconnected%20Histories%20of%20the%20Syriac%20Churches%20in%20the%20Sixteenth%20Century/titleCreatorYear,,,to do,
"Parlevliet-Flesseman, ",1993,De tekst van de Pesjitta in de brief aan de Galaten. Een voorlopige studie,http://zotero.org/groups/5027921/items/FK4G8HH5,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Parlevliet-Flesseman%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/De%20tekst%20van%20de%20Pesjitta%20in%20de%20brief%20aan%20de%20Galaten.%20Een%20voorlopige%20studie/titleCreatorYear,,,to do,
"Parmentier, ",1993,Pseudo-Gregory of Nyssa’s Homily on Poverty,http://zotero.org/groups/5027921/items/P37PL8HS,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Parmentier%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Pseudo-Gregory%20of%20Nyssa%E2%80%99s%20Homily%20on%20Poverty/titleCreatorYear,,,to do,
"Paša, ",2013,"The Concept of God’s Trinity in the<hi rend=""italics"">Kitāb farā’id al-fawā’id fī uṣūl ad-dīn wal-‘aqā’id</hi>of ‘Aḇdīšū‘ bar Brīḫā",http://zotero.org/groups/5027921/items/YR3DLCGN,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Pa%C5%A1a%202013/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Concept%20of%20God%E2%80%99s%20Trinity%20in%20the%3Chi%20rend%3D%22italics%22%3EKit%C4%81b%20far%C4%81%E2%80%99id%20al-faw%C4%81%E2%80%99id%20f%C4%AB%20u%E1%B9%A3%C5%ABl%20ad-d%C4%ABn%20wal-%E2%80%98aq%C4%81%E2%80%99id%3C%2Fhi%3Eof%20%E2%80%98A%E1%B8%87d%C4%AB%C5%A1%C5%AB%E2%80%98%20bar%20Br%C4%AB%E1%B8%AB%C4%81/titleCreatorYear,,,to do,
"Paša, ",2019,"Īšūʻyahb II ofǦadālā’s Confessionofthe Faithbefore Heracliusin 630: Study, Critical Edition,and Translation",http://zotero.org/groups/5027921/items/A9APP74V,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Pa%C5%A1a%202019/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/%C4%AA%C5%A1%C5%AB%CA%BByahb%20II%20of%C7%A6ad%C4%81l%C4%81%E2%80%99s%20Confessionofthe%20Faithbefore%20Heracliusin%20630%3A%20Study%2C%20Critical%20Edition%2Cand%20Translation/titleCreatorYear,,,to do,
"Pa ša, ",2020,TowardsaReconsiderationof Ambiguitiesin‘Abdīšō‘’s “Kitābfarā’id al-fawā’id fīuṣūlal-dīnwal-‘aqā’id”,http://zotero.org/groups/5027921/items/PRCCRTEV,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Pa%20%C5%A1a%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/TowardsaReconsiderationof%20Ambiguitiesin%E2%80%98Abd%C4%AB%C5%A1%C5%8D%E2%80%98%E2%80%99s%20%E2%80%9CKit%C4%81bfar%C4%81%E2%80%99id%20al-faw%C4%81%E2%80%99id%20f%C4%ABu%E1%B9%A3%C5%ABlal-d%C4%ABnwal-%E2%80%98aq%C4%81%E2%80%99id%E2%80%9D/titleCreatorYear,,,to do,
"Pataci, ",2016,Some Iconographic Observations on a Late Roman Mosaic from Edessa and its Contemporaneous Parallels from Asia Minor and Syria,http://zotero.org/groups/5027921/items/GZUR4KVY,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Pataci%202016/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Some%20Iconographic%20Observations%20on%20a%20Late%20Roman%20Mosaic%20from%20Edessa%20and%20its%20Contemporaneous%20Parallels%20from%20Asia%20Minor%20and%20Syria/titleCreatorYear,,,to do,
"Paulissian, ",2009,"The Maintenance of Modern Syriac in Iran, after the Flight of Assyrians from Urmi in 1918, to 2007",http://zotero.org/groups/5027921/items/TJNQ33QR,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Paulissian%202009/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Maintenance%20of%20Modern%20Syriac%20in%20Iran%2C%20after%20the%20Flight%20of%20Assyrians%20from%20Urmi%20in%201918%2C%20to%202007/titleCreatorYear,,,to do,
"Payne, ",2015,"A State of Mixture: Christians, Zoroastrians, and Iranian Political Culture in Late Antiquity",http://zotero.org/groups/5027921/items/65RUD4DM,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Payne%202015/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/A%20State%20of%20Mixture%3A%20Christians%2C%20Zoroastrians%2C%20and%20Iranian%20Political%20Culture%20in%20Late%20Antiquity/titleCreatorYear,,,to do,
"Peeters, ",1948,Jacques de Saroug appartient-il à la secte monophysite?,http://zotero.org/groups/5027921/items/VIPDDISC,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Peeters%201948/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Jacques%20de%20Saroug%20appartient-il%20%C3%A0%20la%20secte%20monophysite%3F/titleCreatorYear,,,to do,
"Perczel, ",2009,"Classical Syriac as a Modern<hi rend=""italics"">lingua franca</hi>in South India between 1600 and 2006",http://zotero.org/groups/5027921/items/CBID2ATN,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Perczel%202009/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Classical%20Syriac%20as%20a%20Modern%3Chi%20rend%3D%22italics%22%3Elingua%20franca%3C%2Fhi%3Ein%20South%20India%20between%201600%20and%202006/titleCreatorYear,,,to do,
"Kurukkoor, Perczel, Toepel (ed.), Bumazhnov (ed.), Grypeou (ed.), Sailors (ed.)",2011,"A Malayalam Church History from the Eighteenth Century, based on Original Documents",http://zotero.org/groups/5027921/items/827ZWTPA,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Kurukkoor%20Perczel%20Toepel%20Bumazhnov%20Grypeou%20Sailors%202011/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/A%20Malayalam%20Church%20History%20from%20the%20Eighteenth%20Century%2C%20based%20on%20Original%20Documents/titleCreatorYear,,,to do,
"Pericoli Ridolfini, ",1953,Lettera di Andrea di Samosata a Rabbûlâ di Edessa,http://zotero.org/groups/5027921/items/F8DILH6L,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Pericoli%20Ridolfini%201953/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Lettera%20di%20Andrea%20di%20Samosata%20a%20Rabb%C3%BBl%C3%A2%20di%20Edessa/titleCreatorYear,,,to do,
"Pericoli Ridolfini, ",1954,La controversia tra Cirillo d’Alessandria e Giovanni di Antiochia nell’epistolario di Andrea di Samosata,http://zotero.org/groups/5027921/items/5W63VSFE,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Pericoli%20Ridolfini%201954/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/La%20controversia%20tra%20Cirillo%20d%E2%80%99Alessandria%20e%20Giovanni%20di%20Antiochia%20nell%E2%80%99epistolario%20di%20Andrea%20di%20Samosata/titleCreatorYear,,,to do,
"Perkams, En ß (ed.), Linscheid (ed.)",2020,"Zwei Protreptikoi zur Philosophie in syrischer Sprache: Die<hi rend=""italics"">Rede des Meliton an Kaiser Antoninus</hi>(Pseudo-Meliton, “Apologie”) und der<hi rend=""italics"">Brief des Marā bar Serapiyōn</hi>",http://zotero.org/groups/5027921/items/TC4V98B7,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Perkams%20En%20%C3%9F%20Linscheid%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Zwei%20Protreptikoi%20zur%20Philosophie%20in%20syrischer%20Sprache%3A%20Die%3Chi%20rend%3D%22italics%22%3ERede%20des%20Meliton%20an%20Kaiser%20Antoninus%3C%2Fhi%3E%28Pseudo-Meliton%2C%20%E2%80%9CApologie%E2%80%9D%29%20und%20der%3Chi%20rend%3D%22italics%22%3EBrief%20des%20Mar%C4%81%20bar%20Serapiy%C5%8Dn%3C%2Fhi%3E/titleCreatorYear,,,to do,
"Perry, ",1867,"An Ancient Syriac Document, Purporting to Be the Recordd, in its Chief Features, of the Second Synod of Ephesus, and Disclosing Historical Matter ‘Interesting to the Church at Large’",http://zotero.org/groups/5027921/items/4WFIN5KN,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Perry%201867/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/An%20Ancient%20Syriac%20Document%2C%20Purporting%20to%20Be%20the%20Recordd%2C%20in%20its%20Chief%20Features%2C%20of%20the%20Second%20Synod%20of%20Ephesus%2C%20and%20Disclosing%20Historical%20Matter%20%E2%80%98Interesting%20to%20the%20Church%20at%20Large%E2%80%99/titleCreatorYear,,,to do,
