syriacaBiblUri,syriacaZoteroUri,syriacaCmosFormattedCitation,cbscZoteroUri,syriaca_year,cbsc_year,syriaca_authors-editors,cbsc_authors-editors,syriaca_title,cbsc_title,match-type,correctedCBSCMatch,notes,checkedBy,status,hasPossibleMatch,potentialMatchNumber
http://syriaca.org/bibl/474,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Saka, Yaʿqub",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/459,,,,2011,,"Harvey, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Rabbula of Edessa,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/957,,,http://zotero.org/groups/4861694/items/UNTDSJDH,1989,1989,"Abouzayd,","AbouZayd,","The Acts of Thomas and the Unity of the Dualistic world in the Syrian
        Orient","The Acts of Thomas and the Unity of the Dualistic World in the Syrian
        Orient","4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1416,https://zotero.org/groups/392292/items/WFXNZBGN,,http://zotero.org/groups/4861694/items/YP5V65PR,1913,1913,"Nau,","Nau,",Résumé de monographies syriaques,"Résumé de monographies syriaques: Barṣauma, Abraham de la Haute Montagne, Siméon
        de Kefar ‘Abdin, Yaret l’Alexandrin, Jacques le reclus, Romanus, Talia, Asia, Pantaléon,
        Candida, Sergis et Abraham de Cašcar","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/558,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Theodosios of Edessa,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/642,,,,1965,,"Macuch, ",,Geschichte der spät- und neusyrischen Literatur,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1423,https://zotero.org/groups/392292/items/ZPHQ2AIZ,,,1937,,"Vosté, ",,"al-Ṭarfa fī mahṭūṭāt al-Šarfa (Catalogue des manuscrits de
                Charfet)",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/353,,,,2011,,"Coakley, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Manuscripts,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2173,,,,1994,,"Brakke, ",,The Greek and Syriac Versions of the Life of Antony,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/862,,,http://zotero.org/groups/4861694/items/WEEF257K,1911,1911,"De Stoop,","de Stoop,",Un mot sur les sources des Actes d’Abraamios de Qiduna,Un mot sur les sources des Actes d’Abraamios de Qiduna,"4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1737,https://zotero.org/groups/392292/items/J5KNVFNC,,,1902,,"Lamy, ",,Sancti Ephraem Syri Hymni et sermones | ܡܐܡܪ̈ܐ ܘܡܕܪ̈ܫܐ ܕܛܘܒܢܐ ܡܪܝ ܐܦܪܝܡ ܡܠܦܢܐ,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/170,,,,2011,,"Ryan, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Denḥa,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2202,,,http://zotero.org/groups/4861694/items/7XF7GDAJ,1966,1966,"Clemons,","Clemons,","A Checklist of Syriac Manuscripts in the United States and
        Canada",A Checklist of Syriac Manuscripts in the United States and Canada,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/227,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Gabriel Qaṭraya,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1307,https://zotero.org/groups/392292/items/2SIM6DID,,http://zotero.org/groups/4861694/items/TYMHQY7K,1970,1970,"Fiey,","Fiey,",Jalons pour une histoire de l'Église en Iraq,Jalons pour une histoire de l’Église en Iraq,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2305,https://zotero.org/groups/392292/items/ETDCF2MI,,http://zotero.org/groups/4861694/items/PGA7FQVF,1897,1897,"Chabot,","Chabot,","Vie du moine Rabban Youssef Bousnaya, écrite par son disciple Jean Bar-Kaldoun,
        traduite du syriaque et annotée","Vie du moine Rabban Youssef Bousnaya, écrite par son disciple Jean Bar-Kaldoun,
        traduite du syriaque et annotée",1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/2224,https://zotero.org/groups/392292/items/BSVZ9J36,,http://zotero.org/groups/4861694/items/XHQMW97K,1990,1990,"Blois,","de Blois,","The date of the ""martyrs of Nagran""",The Date of the “Martyrs of Nagrān”,"4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1208,,,,1904,,"Butler, Butler, ",,The Greek Text Edited with Introduction and Notes | The Lausiac History of Palladius,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/896,,,,1965,,"Fiey, ",,"L’apport de Mgr Addaï Scher à l’hagiographie
                     orientale",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/406,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Nilus the Solitary,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1734,https://zotero.org/groups/392292/items/G8ZNA3F3,,,1907,,", Bedjan (ed.)",,Homiliae selectae Mar-Jacobi Sarugensis,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/298,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Ishoʿyahb III of Adiabene,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1072,,,,1913,,"Nau, ",,"Résumé de monographies syriaques: Barṣauma, Abraham de la Haute Montagne, Siméon de Kefar ʿAbdin, Yaret l’alexandrin, Jacques le reclus, Romanus, Talia, Asia, Pantaléon, Candida",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2037,https://zotero.org/groups/392292/items/KQRXBZ4Q,,,1896,,"Assyrian Church of the East, Jenks (ed.)",,ܛܟܣܐ ܕܨܠܘܬܐ ܕܬܪܝܢܒܫܒܥܐ ܕܒܥܘܬܐ ܕܢܝܢܘܝܐ,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/433,,,,2011,,"Coakley, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Perley, David Barsum",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2088,https://zotero.org/groups/392292/items/F6W6N93A,,,1907,,", Brooks (ed.)",,Vitae virorum apud monophysitas celeberrimorum,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/925,,,,1901,,"Burkitt, ",,Tha Name Habban in the Acts of Thomas,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/928,,,http://zotero.org/groups/4861694/items/NYEUHC2V,1991,1991,"Visotzky,","Visotzky,",Three Syriac Cruxes,Three Syriac Cruxes,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/41,,,,2011,,"Takahashi, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Amid,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/626,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Yulyana Saba,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2363,https://zotero.org/groups/392292/items/HB4S659X,,,2013,,", Walter (ed.), Kiraz (ed.), Greenberg (ed.), Bali (ed.)",,"The Syriac Peshiṭta Bible with English Translation: Lamentations, Prayer of Jeremiah, Epistle of Jeremiah and Epistles of Baruch",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/643,,,,1970,,"أبونَا/Abūnā, ",,Adab al-Lugha al-Ārāmiyya | أدب اللغة الآرامية | ܣܦܪܢܘܬܐ ܕܠܫܢܐ ܐܪܡܝܐ,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2204,,,,1910,,", Brooks (ed.)",,"Eliae metropolitae Nisibeni opus chronologicum, I [Translation]",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/120,,,,2011,,"Kitchen, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Book of Steps,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/286,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Isḥaq of Nineveh,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/34,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Aḥudemmeh of Balad,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1881,https://zotero.org/groups/392292/items/H7ZCVBP9,,,1909,,", Nau (ed.)",,"Histoires d'Ahoudemmeh et de Marouta, métropolitains jacobites de Tagrit et de
l'Orient (VIe et VIIe siècles): suivies du traité d'Ahoudemmeh sur l'homme",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/614,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Yuḥanon X, Ishoʿ bar Shushan",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/348,,,,2011,,"Varghese, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Malankara Orthodox Syrian Church,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2270,https://zotero.org/groups/392292/items/NXNKC5PF,,http://zotero.org/groups/4861694/items/H7YWXANK,1956,1956,"Vööbus,","Vööbus,","Quelques observations littéraires et historiques sur la vie syriaque inédite de
        Mar Aha","Quelques observations littéraires et historiques sur la Vie syriaque inédite de
        Mar Aḥa","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/449,,,,2011,,"Kiraz, Aydin, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Qarabashī, ʿAbd al-Masīḥ Nuʿmān",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/524,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Sobo, Ignatius",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/818,,,,1987,,"Whitby, Whitby (ed.), Hardie (ed.)",,Homo Viator. Classical Essays for John Bramble | Maro the Dendrite: an anti-social holy man,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1655,,,,2005,,", Kazhdan (ed.)",,The Oxford Dictionary of Byzantium,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1882,https://zotero.org/groups/392292/items/JFJQZZR5,,,1894,,"Lewis, Harris, Saint Catherine Monastery, Mount Sinai, ",,Catalogue of the Syriac mss. in the Convent of S. Catharine on Mount Sinai,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/684,,,,1947,,"Graf, Graf, ",,Die Schriftsteller bis zur Mitte des 15. Jahrhunderts | Geschichte der christlichen arabischen Literatur,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1105,,,http://zotero.org/groups/4861694/items/KC66ZW74,1990,1990,"Shahid,","Shahîd,",The Martyrs of Najran: Further Reflections,The Martyrs of Najrân: Further Reflections,"4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/542,,,,2011,,"Harrak, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Tappuni, Gabriel",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/66,,,,2011,,"Coakley, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Assyrians,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/667,,,,1904,,", Brooks (ed.), Brooks (ed.)",,Text | The Sixth Book of the Select Letters of | in the Syriac Version of,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2436,https://zotero.org/groups/392292/items/ZITJZTIZ,,,1996,,", Kiraz (ed.)",,Luke,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/619,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Yuḥanon of Litarba,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2524,https://zotero.org/groups/392292/items/U7D5XWKE,,,,,"Suermann, Lavenant (ed.)",,Anmerkungen zur Sprache der Übersetzungen und Kommentare von Aristoteles und Porphyrios bei Probus,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2358,https://zotero.org/groups/392292/items/BP9X6K9N,,,2012,,", Kiraz (ed.), Childers (ed.)",,The Syriac Peshiṭta Bible with English Translation: Matthew,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/890,,,,1845,,"Uhlemann, ",,"Symeon der erste Säulenheilige in Syrien und sein
                     Einfluss auf die weitere Verbreitung des Christenthums im Orient",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1799,https://zotero.org/groups/392292/items/KH7VXCZ2,,http://zotero.org/groups/4861694/items/GJY3K3J3,1900,1900,"Braun,","Braun,",Ein syrischer Bericht über Nestorius,Ein syrischer Bericht über Nestorius,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/2254,https://zotero.org/groups/392292/items/T8VH7ARG,,,1972,,"Devos, ",,La liste martyrologique des Actes de Guriaet Shamona,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/738,,,,1971,,"Pajkova/Пайкова, ",,"K voprosu o vozniknovenii
                     belletrističeskogo povestvovaniâ v sirijskoj literature | К вопросу о возникновении беллетристического
                     повествования в сирийской литературе",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2480,https://zotero.org/groups/392292/items/S898DC48,,,1937,,", Furlani (ed.)",,Il secondo libro dei Primi analitici di Aristotele nella versione siriaca di Giorgio delle Nazioni,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2414,https://zotero.org/groups/392292/items/X3XZHZR5,,,1972,,", Baars (ed.)",,Psalms of Solomon,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1429,https://zotero.org/groups/392292/items/C4IAGTAR,,http://zotero.org/groups/4861694/items/Y59ZM8TL,1971,1971,"Wiessner,","Wiessner, Eilers (ed.)","Christlicher Heiligenkult im Umkreis eines sassanidischen
        Grosskönigs",Christlicher Heiligenkult im Umkreis eines sassanidischen Großkönigs,"4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/872,,,http://zotero.org/groups/4861694/items/BBXJEF5Y,1982,1982,"Fiey,","Fiey,","Un grand sanctuaire perdu ? Le martyrion de saint Léonce à
        Tripoli",Un grand sanctuaire perdu? Le Martyrion de Saint Léonce à Tripoli,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/357,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Mara bar Serapion, Letter of",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2083,https://zotero.org/groups/392292/items/QZEGTJTX,,,1907,,"Kmosko, Nau (ed.), Parisot (ed.), Kmosko (ed.), Graffin (ed.)",,S. Simeon bar Sabbaʿe | ܡܳܪܝ ܫܶܡܥܘܽܢ ܒܰܪ ܨܰܒܳܥ̈ܶܐ,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/950,,,,1905,,"Misset, ",,"Les noces de Pélagie ou les évolutions d’une
                     légende",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1897,https://zotero.org/groups/392292/items/3AZMTQ9B,,,1987,,", Ri (ed.)",,La Caverne des trésors: les deux recensions syriaques [Text],,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1790,https://zotero.org/groups/392292/items/FJD5IA7A,,,1873,,", Bickell (ed.)",,"S. Isaaci Antiocheni, doctoris Syrorum, opera omnia",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/719,,,,1895,,"Nestle, ",,"Die Kreuzauffindungslegende nach einer Handschrift
                     vom Sinai",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/128,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Cardahi, Gabriel",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2072,https://zotero.org/groups/392292/items/C3VFDPZJ,,,1896,,"Марр, ",,Житие Петра Ивера царевича-подвижника и епископа Майумского V века,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/190,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Ecumenical dialogue,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1724,,,,2009,,", Livingstone (ed.), Cross (ed.)",,The Oxford Dictionary of the Christian Church,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2361,https://zotero.org/groups/392292/items/HB6M2JRB,,,2013,,", Walter (ed.), Kiraz (ed.), Greenberg (ed.), Bali (ed.)",,The Syriac Peshiṭta Bible with English Translation: Jeremiah,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/154,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Dabbūs, Antoine",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/534,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Synodicon Orientale,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2093,https://zotero.org/groups/392292/items/XQTG9HBR,,,1972,,"Draguet, ",,"Commentaire du livre d’Abba Isaïe par Dadiso Qatraya (VIIe siècle) (logoi I-XV)
[Translation]",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/973,,,http://zotero.org/groups/4861694/items/FEUCPX3G,1968,1968,"Ménard,","Ménard,",Le Chant de la Perle,Le chant de la perle,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/874,,,http://zotero.org/groups/4861694/items/T9EMWW7V,1981,1981,"Van Esbroeck,","van Esbroeck, Patlagean (ed.), Riche (ed.)",La diffusion orientale de la légende des saints Cosme et Damien,La diffusion orientale de la légende des saints Cosme et Damien,"4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/419,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Palimpsests,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/993,,,,1927,,"Latte, ",,"Die Religion der Römer und der Synkretismus der
                     Kaiserzeit",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1415,https://zotero.org/groups/392292/items/W8VPEKFN,,,1919,,"Guidi, ",,Indice agiografico degli Acta Martyrum et Sanctorum,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1947,https://zotero.org/groups/392292/items/QCTFBA56,,http://zotero.org/groups/4861694/items/UT8WYD5L,1971,1971,"Shahîd,","Shahîd,",The martyrs of Najrân. New documents,The Martyrs of Najrân: New Documents,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1756,https://zotero.org/groups/392292/items/X47IRIMA,,,1908,,", Bedjan (ed.)",,Homiliae selectae Mar-Jacobi Sarugensis,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/750,,,,1951,,"Lang, ",,Peter the Iberian and his Biographers,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2014,https://zotero.org/groups/392292/items/PWRMAVJC,,,1985,,"Abrahamse, Alexander, ",,The Byzantine apocalyptic tradition,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1400,https://zotero.org/groups/392292/items/RXJT6RST,,http://zotero.org/groups/4861694/items/5HWFJMXG,1990,1990,"Palmer,","Palmer,",Monk and Mason on the Tigris Frontier,"Monk and Mason on the Tigris Frontier: The Early History of Tur
        ‘Abdin","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
